interest_fluctuation,comparison_frequency,sleep_issues,distractibility_scale,difficulty_concentrating,seeks_validation
0.24911099935435227,0.13159761803870532,0.18658338567966112,0.11318790966212479,0.19481902564902343,0.12470106161613305
0.21603072680030128,0.13150049648941908,0.1656796541477646,0.1229071320490764,0.2658848880410454,0.09799710247239325
0.25154732743737274,0.15093289487507633,0.13918692455823878,0.08509265499376294,0.26001665720052775,0.1132235409350214
0.22819938409303725,0.17529867817164077,0.16643526839780332,0.12512259584928329,0.23260426033538542,0.07233981315285
0.21547884630995345,0.19055537306084758,0.1754362990056792,0.1073128986504094,0.20862925548548253,0.10258732748762787
0.23312465291073595,0.15260937445936643,0.1208890703264896,0.08673056136735062,0.32055938574692255,0.08608695518913488
0.21062158483646387,0.17408960558504408,0.16226021448687503,0.15159585942715073,0.21295995537299145,0.08847278029147493
0.19079780854332942,0.1527015563902365,0.1463246473166199,0.13180721356800515,0.276318413659629,0.10205036052218014
0.2131874385620363,0.1851462918225182,0.14661534096019715,0.09677014400348619,0.23222209447555833,0.12605869017620394
0.20268201646662445,0.15350227882683884,0.15061901540201938,0.11784750436065315,0.2663285744489228,0.10902061049494136
0.24648825495955545,0.2020982113784157,0.15531643650458155,0.157683376311491,0.15393510431765584,0.08447861652830041
0.17844687619186922,0.199492857340656,0.1698925541520001,0.1132991151387349,0.2243518169368712,0.11451678023986851
0.2414031822930751,0.1450061652406183,0.13111535437035596,0.11974754624137827,0.2636760677654814,0.0990516840890909
0.24962951411545448,0.23084102505040385,0.15390823276341106,0.10577310288984297,0.16508580483888888,0.09476232034199877
0.2432060459451935,0.15282970268246474,0.1335882647449431,0.13122607808447698,0.2685724733199189,0.07057743522300292
0.2029947590477069,0.21907708278435134,0.11660766587624848,0.1000979411895545,0.257702993963452,0.1035195571386869
0.21740667692387566,0.15281295953994753,0.17656001916433778,0.14000002487580737,0.21004322155494,0.10317709794109167
0.1601454629388362,0.17999329273076012,0.1517182126061985,0.13002456711590643,0.2782988079263986,0.09981965668190014
0.19239915463371712,0.2327450269927667,0.11979290956235496,0.10022179379677358,0.22558498717964678,0.12925612783474086
0.1916931787298249,0.21048199031214485,0.13221662268246323,0.14667223482630634,0.202642556552178,0.11629341689708261
0.2367660071090751,0.14035458748740545,0.13380216381115476,0.1797964179806885,0.20187652652246998,0.10740429708920612
0.18458437090657326,0.23328700933848626,0.16657467866109057,0.13053576229071048,0.18177265319261882,0.10324552561052067
0.24051735153593748,0.183885611423966,0.14250481295089912,0.0756386795843445,0.2698832104743907,0.08757033403046224
0.1770795791966349,0.1631424060760354,0.1431927520172304,0.14177489120045914,0.2832400502796563,0.09157032122998382
0.2333896530361832,0.17622016033127763,0.14183529349371324,0.13531024905094913,0.20019566680600517,0.11304897728187178
0.17542114218487626,0.202718618214765,0.14089077989924478,0.10597756486360839,0.25114936725659565,0.12384252758090993
0.26417073040552697,0.17581004580453885,0.14248353101373612,0.130400404414582,0.20421846972840133,0.08291681863321482
0.24299236580772554,0.18091547398522947,0.16310744587259537,0.10015496945655196,0.21875300238738993,0.09407674249050776
0.22207681816617486,0.17240734612381772,0.1429386626475303,0.16132194432271213,0.201756588461432,0.099498640278333
0.18362332579964186,0.16771221283824955,0.14706580558725674,0.14677354363470257,0.2584508945000373,0.09637421764011189
0.23573377927228323,0.1917250120565939,0.151034917373583,0.11804630539792571,0.21365016552260108,0.08980982037701307
0.25190105891786485,0.10960981016044499,0.10807086455541506,0.1338034679421327,0.2947088376365684,0.10190596078757393
0.23171523442112252,0.17874548726160447,0.1311519329262253,0.12501209183362566,0.23948259028695956,0.09389266327046246
0.1973633848917713,0.22089197949615771,0.140527417320079,0.10146215385580533,0.18395891181011262,0.155796152626074
0.15564571284663886,0.19483213874960653,0.13825905502219019,0.12909997628559183,0.2575165660026554,0.12464655109331725
0.16614354473444876,0.18262793988876252,0.12055836834402038,0.15080744329436582,0.2716411314604445,0.10822157227795809
0.2787848590423996,0.16631592480970048,0.135380395312046,0.13756795766823965,0.17916703198252992,0.10278383118508454
0.22243917767329768,0.17182534579920186,0.195657671384937,0.11663029195037922,0.210823322597015,0.08262419059516916
0.18889828415129134,0.17649187322514712,0.1621994507364407,0.10301415560967157,0.2775598628295721,0.09183637344787696
0.22249139211435348,0.20763401640860912,0.11594306684764816,0.15734760397177283,0.1977816787399087,0.09880224191770758
0.20377662785114214,0.1415962402429149,0.16077215314313198,0.13452486728603708,0.28610857281483637,0.07322153866193777
0.17522354000631246,0.2515915118830301,0.13906019681193998,0.11851956048270927,0.18902374204631034,0.12658144876969799
